Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2010 EUR;Voranschlag 2009 EUR;Rechnung 2008 EUR
'1.84000.603000';WÄRME;AUSGABE;'84000';24;1;'12001';'0805';       2000.00;       2000.00;       1610.53
'1.84000.610000';INSTANDH. VON GRUND UND BODEN;AUSGABE;'84000';24;3;'G0840';'0804';        800.00;        900.00;       1356.60
'1.84000.610100';INSTANDH. VON GRUND UND BODEN SCHLOSSBERG-FELSSICHERUNG;AUSGABE;'84000';24;2;'12230';'0805';       1000.00;       1000.00;          0.00
'1.84000.613100';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'84000';24;3;'G0840';'0804';        800.00;        900.00;          0.00
'1.84000.613890';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'84000';24;3;'G085W';'085W';        100.00;        100.00;          0.00
'1.84000.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'84000';24;3;'12230';'0805';       4000.00;       4000.00;        399.80
'1.84000.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'84000';24;3;'G0840';'0804';        400.00;        400.00;       1313.82
'1.84000.614200';INSTANDH. VON GEBÄUDEN;AUSGABE;'84000';24;3;'G0840';'0804';          0.00;          0.00;        292.80
'1.84000.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'84000';24;3;'12230';'0805';       1000.00;       1000.00;       3624.88
'1.84000.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'84000';24;3;'G0840';'0804';        100.00;        100.00;          0.00
'1.84000.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'84000';24;2;'G0840';'0804';        300.00;        300.00;         66.67
'1.84000.618109';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'84000';24;3;'G0840';'0804';        300.00;        300.00;       1495.20
'1.84000.618600';INSTANDH. VON SONSTIGEN ANLAGEN WB;AUSGABE;'84000';24;3;'G0840';'0804';        300.00;        300.00;          0.00
'1.84000.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'84000';24;8;'G0840';'0804';       1800.00;       1800.00;        108.95
'1.84000.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'84000';24;9;'G0840';'0804';        400.00;        400.00;          0.00
'1.84000.630000';POSTDIENSTE;AUSGABE;'84000';24;1;'MD002';'MDPA';        800.00;        800.00;        763.45
'1.84000.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'84000';24;1;'G0840';'0804';        800.00;        900.00;         36.65
'1.84000.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'84000';24;1;'G0840';'0804';       1400.00;       1500.00;       1204.98
'1.84000.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'84000';24;1;'MD002';'MDPA';        100.00;        300.00;        277.38
'1.84000.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'84000';24;1;'GMDI0';'MDIM';          0.00;          0.00;       2430.72
'1.84000.640000';RECHTSKOSTEN;AUSGABE;'84000';24;9;'G0840';'0804';       4000.00;       5000.00;       2321.23
'1.84000.642100';BERATUNGSKOSTEN;AUSGABE;'84000';24;9;'G0840';'0804';      10000.00;      18000.00;      46673.43
'1.84000.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'84000';25;8;'SN021';'SN21';     259200.00;     444400.00;     378061.30
'1.84000.670000';VERSICHERUNGEN;AUSGABE;'84000';24;8;'12101';'0805';        200.00;        200.00;        185.80
'1.84000.670100';VERSICHERUNGEN;AUSGABE;'84000';24;8;'G0840';'0804';       8000.00;       8000.00;       6899.75
'1.84000.700000';MIETZINSE;AUSGABE;'84000';24;8;'12101';'0805';       5000.00;       5000.00;       2517.80
'1.84000.700100';MIETZINSE;AUSGABE;'84000';24;8;'G0840';'0804';          0.00;          0.00;       2902.38
'1.84000.700200';MIETZINSE LEASINGRATEN;AUSGABE;'84000';24;8;'08107';'0800';      46400.00;      46800.00;      46833.49
'1.84000.700500';MIETZINSE GBG-MIETEN;AUSGABE;'84000';24;8;'08010';'0804';    3169200.00;    2203000.00;    1949974.18
'1.84000.700890';MIETZINSE;AUSGABE;'84000';24;9;'G085W';'085W';        100.00;        100.00;          0.00
'1.84000.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'84000';24;8;'12101';'0805';       1400.00;       1400.00;       1297.06
'1.84000.710050';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'84000';24;8;'SN028';'SN28';      12300.00;          0.00;          0.00
'1.84000.710100';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'84000';24;8;'08005';'0803';       2300.00;       2300.00;          0.00
'1.84000.710300';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG. HEIMGÄRTEN;AUSGABE;'84000';24;8;'G0840';'0804';      60000.00;      60000.00;      40535.74
'1.84000.710400';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'84000';24;8;'G0840';'0804';      70000.00;      73000.00;      40818.30
'1.84000.710500';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'84000';24;8;'G0840';'0804';      10000.00;      10000.00;          0.00
'1.84000.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'84000';24;9;'G0840';'0804';       2000.00;       2000.00;       1688.31
'1.84000.723100';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'84000';24;9;'G0840';'0804';          0.00;          0.00;        782.00
'1.84000.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'84000';24;8;'G0840';'0804';       5000.00;       6000.00;       6309.24
'1.84000.728110';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'84000';24;9;'12101';'0805';        100.00;        100.00;          0.00
'1.84000.728210';ENTGELTE FÜR SONSTIGE LEISTUNGEN EINSCHALTUNGEN;AUSGABE;'84000';24;9;'G0840';'0804';        300.00;        400.00;          0.00
'1.84000.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'84000';24;9;'G0840';'0804';       1800.00;       2000.00;       1288.87
'1.84000.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'84000';24;9;'G0840';'0804';       1200.00;       1400.00;       3780.08
'1.84000.729009';SONSTIGE AUSGABEN VERWALTUNGSKOSTENBEITRAG;AUSGABE;'84000';24;8;'V7290';'0803';        400.00;        400.00;        334.65
'1.84000.757100';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'84000';27;5;'';'0804';       1000.00;       1000.00;       1000.00
'1.84000.764000';ENTSCHÄDIGUNGEN;AUSGABE;'84000';27;5;'G0840';'0804';        400.00;        400.00;          0.00
'1.84010.042550';AMTSAUSSTATTUNG;AUSGABE;'84010';41;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.84010.050100';SONDERANLAGEN FELSSICHERUNG;AUSGABE;'84010';40;2;'12230';'0805';       1000.00;       1000.00;     140189.03
'1.84010.050200';SONDERANLAGEN;AUSGABE;'84010';40;2;'12230';'0805';       1000.00;       1000.00;          0.00
'1.84010.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'84010';23;3;'12230';'0805';       1000.00;       1000.00;        201.83
'1.84010.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'84010';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.84010.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'84010';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.84010.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'84010';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.84010.428550';FERTIG BEZOGENE TEILE;AUSGABE;'84010';23;1;'12230';'0805';       1000.00;       1000.00;          0.00
'1.84010.600000';STROM;AUSGABE;'84010';24;1;'12001';'0805';       5000.00;       5000.00;       9412.89
'1.84010.601000';GAS;AUSGABE;'84010';24;1;'12001';'0805';          0.00;          0.00;       4104.63
'1.84010.602000';WASSER;AUSGABE;'84010';24;1;'12101';'0805';       2200.00;       2200.00;       2213.33
'1.84010.612000';INSTANDH. VON WASSER- UND KANALISATIONSANLAGEN;AUSGABE;'84010';24;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.84010.613000';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'84010';24;3;'12230';'0805';       1000.00;       1000.00;       6312.42
'1.84010.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'84010';24;3;'12230';'0805';       4000.00;       4000.00;      23928.05
'1.84010.619550';INSTANDH. VON SONDERANLAGEN;AUSGABE;'84010';24;3;'12230';'0805';       1000.00;       1000.00;       2950.26
'1.84010.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'84010';25;8;'SN021';'SN21';      22700.00;      47800.00;       9911.02
'1.84010.670000';VERSICHERUNGEN;AUSGABE;'84010';24;9;'12101';'0805';      12000.00;      12000.00;      10003.49
'1.84010.700200';MIETZINSE LEASINGRATEN;AUSGABE;'84010';24;8;'08107';'0800';     139600.00;     137700.00;     136743.80
'1.84010.700500';MIETZINSE GBG-MIETEN;AUSGABE;'84010';24;8;'12020';'0805';     238000.00;          0.00;          0.00
'1.84010.700800';MIETZINSE INFRANET;AUSGABE;'84010';24;8;'12230';'0805';       1000.00;       1000.00;        496.00
'1.84010.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'84010';24;8;'12101';'0805';       3900.00;       3900.00;       3809.46
'1.84010.710600';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'84010';24;8;'12101';'0805';       5800.00;       5800.00;          0.00
'1.84010.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'84010';24;8;'12101';'0805';          0.00;          0.00;      15907.47
'1.84010.728400';ENTGELTE FÜR SONSTIGE LEISTUNGEN LUSTBÜHEL-PFLEGEBEITRAG;AUSGABE;'84010';24;8;'12101';'0805';      32000.00;      32000.00;      16000.00
'1.84200.002000';STRASSENBAUTEN;AUSGABE;'84200';40;3;'12224';'0805';      18000.00;      20000.00;      19893.60
'1.84200.020000';MASCHINEN UND MASCHINELLE ANLAGEN;AUSGABE;'84200';41;3;'12224';'0805';       2000.00;       2000.00;          0.00
'1.84200.042100';AMTSAUSSTATTUNG;AUSGABE;'84200';41;3;'12224';'0805';        100.00;        100.00;          0.00
'1.84200.298002';RÜCKLAGEN ZUFÜHRUNG FORSTERWEITERUNGSRÜCKLAGE;AUSGABE;'84200';61;8;'';'0800';          0.00;     168700.00;      47654.26
'1.84200.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'84200';65;8;'SN021';'SN21';        600.00;        600.00;        558.63
'1.84200.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'84200';23;1;'G0850';'0805';        800.00;        800.00;         27.39
'1.84200.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'84200';23;1;'12230';'0805';        400.00;        100.00;          0.00
'1.84200.400100';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS DIENSTKLEIDER;AUSGABE;'84200';23;1;'G0850';'0805';       2000.00;       1000.00;       2602.52
'1.84200.400200';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'84200';23;3;'12224';'0805';       2000.00;       1500.00;       4409.22
'1.84200.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'84200';23;1;'12224';'0805';        400.00;        400.00;          0.00
'1.84200.409000';GERINGWERTIGE ERSATZTEILE;AUSGABE;'84200';23;1;'12224';'0805';        600.00;        600.00;         41.18
'1.84200.420000';PFLANZLICHE ROHSTOFFE;AUSGABE;'84200';23;1;'12224';'0805';       8000.00;       6000.00;         44.39
'1.84200.423000';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'84200';23;1;'12224';'0805';       2000.00;       2000.00;         24.95
'1.84200.424000';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'84200';23;1;'12224';'0805';       1000.00;       1000.00;          0.00
'1.84200.425000';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'84200';23;1;'12224';'0805';        200.00;        200.00;          0.00
'1.84200.428000';FERTIG BEZOGENE TEILE;AUSGABE;'84200';23;1;'12224';'0805';        800.00;        800.00;          0.00
'1.84200.428890';FERTIG BEZOGENE TEILE;AUSGABE;'84200';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.84200.452000';TREIBSTOFFE;AUSGABE;'84200';23;1;'12224';'0805';       6300.00;       2800.00;          0.00
'1.84200.453000';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'84200';23;1;'12224';'0805';        500.00;        500.00;        108.20
'1.84200.454100';REINIGUNGSMITTEL;AUSGABE;'84200';23;1;'12224';'0805';        100.00;        100.00;        135.15
'1.84200.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'84200';23;1;'12224';'0805';        600.00;        600.00;          0.00
'1.84200.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'84200';23;1;'G0850';'0805';        100.00;        100.00;          0.00
'1.84200.457000';DRUCKWERKE;AUSGABE;'84200';23;1;'G0850';'0805';        500.00;        500.00;        544.90
'1.84200.457100';DRUCKWERKE;AUSGABE;'84200';23;1;'G0850';'0805';        500.00;        500.00;         16.90
'1.84200.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'84200';23;1;'G0850';'0805';        100.00;        100.00;         74.00
'1.84200.459100';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'84200';23;1;'12224';'0805';       1000.00;       1000.00;        254.70
'1.84200.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'84200';20;0;'SN001';'0805';      38700.00;      39000.00;      37552.20
'1.84200.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'84200';20;0;'SN001';'0805';     100000.00;      81500.00;      94531.05
'1.84200.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'84200';20;0;'SN001';'0805';       5000.00;       5200.00;       5023.20
'1.84200.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'84200';20;0;'SN001';'0805';      27100.00;      39100.00;      40895.27
'1.84200.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'84200';20;0;'SN001';'0805';       1100.00;       1000.00;       1024.80
'1.84200.522000';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'84200';20;0;'G0850';'0805';        600.00;        600.00;          0.00
'1.84200.523500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ARBE;AUSGABE;'84200';20;0;'G0850';'0805';        100.00;        100.00;          0.00
'1.84200.560000';REISEGEBÜHREN;AUSGABE;'84200';20;0;'SN001';'0805';          0.00;        100.00;        242.26
'1.84200.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'84200';20;0;'SN001';'0805';       2600.00;       2600.00;       2511.90
'1.84200.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'84200';20;0;'SN001';'0805';      11200.00;      12800.00;      12350.70
'1.84200.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'84200';20;0;'SN001';'0805';       8300.00;       3300.00;       6026.05
'1.84200.580900';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'84200';20;0;'G0850';'0805';        100.00;        100.00;          0.00
'1.84200.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'84200';20;0;'SN001';'0805';      12100.00;      15300.00;      15290.37
'1.84200.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'84200';20;0;'SN001';'0805';       4600.00;       4600.00;       4446.20
'1.84200.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'84200';20;0;'G0850';'0805';        100.00;        100.00;          0.00
'1.84200.600000';STROM;AUSGABE;'84200';24;1;'12001';'0805';       2000.00;       2000.00;          0.00
'1.84200.602000';WASSER;AUSGABE;'84200';24;1;'12101';'0805';        400.00;        400.00;        403.72
'1.84200.603000';WÄRME;AUSGABE;'84200';24;1;'12001';'0805';       4500.00;       4500.00;       4465.04
'1.84200.610000';INSTANDH. VON GRUND UND BODEN;AUSGABE;'84200';24;3;'12224';'0805';       1000.00;       1000.00;          0.00
'1.84200.611000';INSTANDH. VON STRASSENBAUTEN;AUSGABE;'84200';24;2;'12224';'0805';      15000.00;      10000.00;          0.00
'1.84200.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'84200';24;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.84200.614009';INSTANDH. VON GEBÄUDEN A8/5W;AUSGABE;'84200';24;3;'G0850';'0805';          0.00;          0.00;         96.55
'1.84200.616000';INSTANDH. VON MASCHINEN U. MASCHINELLEN ANLAGEN;AUSGABE;'84200';24;3;'12224';'0805';        800.00;        800.00;       1273.52
'1.84200.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'84200';24;3;'12224';'0805';       2500.00;       2500.00;       2580.96
'1.84200.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'84200';24;2;'12224';'0805';        100.00;        100.00;        452.21
'1.84200.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'84200';24;9;'12224';'0805';       9000.00;       9000.00;       9006.86
'1.84200.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'84200';24;1;'G0850';'0805';        400.00;        400.00;        296.62
'1.84200.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'84200';24;1;'G0850';'0805';        500.00;        500.00;        434.44
'1.84200.641000';PRÜFUNGSKOSTEN;AUSGABE;'84200';24;9;'12224';'0805';       1000.00;       1000.00;          0.00
'1.84200.642000';BERATUNGSKOSTEN;AUSGABE;'84200';24;9;'12224';'0805';        100.00;        100.00;      10847.28
'1.84200.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'84200';25;8;'SN021';'SN21';        200.00;        300.00;        306.97
'1.84200.670000';VERSICHERUNGEN;AUSGABE;'84200';24;8;'12101';'0805';       4000.00;       4000.00;       3889.44
'1.84200.700500';MIETZINSE GBG-MIETEN;AUSGABE;'84200';24;8;'08010';'0804';     109000.00;     107700.00;      96020.52
'1.84200.700510';MIETZINSE GBG-MIETEN;AUSGABE;'84200';24;8;'12020';'0805';       2000.00;       2000.00;       1696.56
'1.84200.701000';PACHTZINSE;AUSGABE;'84200';24;9;'';'0805';      44500.00;          0.00;          0.00
'1.84200.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'84200';24;8;'12101';'0805';       2300.00;       2300.00;       1990.72
'1.84200.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'84200';24;9;'12224';'0805';        100.00;        100.00;          0.00
'1.84200.726000';MITGLIEDSBEITRÄGE AN INSTITUTIONEN (IM INLAND);AUSGABE;'84200';24;9;'12224';'0805';        500.00;          0.00;        716.40
'1.84200.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'84200';24;8;'12101';'0805';        100.00;        100.00;      20262.64
'1.84200.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'84200';24;9;'12224';'0805';      78000.00;      70000.00;      90007.40
'1.84200.728210';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'84200';24;9;'G0850';'0805';        100.00;        100.00;         25.30
'1.84200.775000';KAP.TRANSFERZ. AN UNTERNEHMUNGEN (OHNE FINANZUNTER;AUSGABE;'84200';44;9;'';'0805';          0.00;          0.00;          0.00
'1.84900.775000';KAP.TRANSFERZ. AN UNTERNEHMUNGEN (OHNE FINANZUNTER;AUSGABE;'84900';44;5;'';'0800';    2000000.00;    2000000.00;          0.00
'1.85100.010000';GEBÄUDE;AUSGABE;'85100';40;3;'G1020';'1002';          0.00;          0.00;       3910.00
'1.85100.020000';MASCHINEN UND MASCHINELLE ANLAGEN;AUSGABE;'85100';41;3;'G1020';'1002';      11000.00;      10000.00;      21195.68
'1.85100.030000';WERKZEUGE U.SONST.ERZEUGUNGSHILFSMITTEL;AUSGABE;'85100';41;3;'G1020';'1002';       8000.00;       1000.00;          0.00
'1.85100.042000';AMTSAUSSTATTUNG;AUSGABE;'85100';41;3;'G1020';'1002';       1000.00;       2000.00;        916.00
'1.85100.043000';BETRIEBSAUSSTATTUNG;AUSGABE;'85100';41;3;'G1020';'1002';      37000.00;      40000.00;      48449.23
'1.85100.050200';SONDERANLAGEN AUSLAUFENDE PROJEKTE;AUSGABE;'85100';40;2;'G1020';'1002';       3000.00;       5000.00;       3279.09
'1.85100.298002';RÜCKLAGEN ZUFÜHRUNG KANALRÜCKLAGE;AUSGABE;'85100';61;8;'';'0800';    1861900.00;    1878200.00;    1935572.17
'1.85100.341000';INVESTITIONSDARLEHEN VON LÄNDERN, LANDESFONDS U. -;AUSGABE;'85100';64;8;'SN021';'SN21';     227000.00;     224700.00;     222486.53
'1.85100.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'85100';65;8;'SN021';'SN21';    2837800.00;    2620200.00;    2553533.55
'1.85100.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'85100';23;1;'G1020';'1002';       5000.00;       5000.00;       5454.75
'1.85100.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'85100';23;3;'12230';'0805';       1000.00;       1000.00;          8.36
'1.85100.400100';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS DIENSTKLEIDER;AUSGABE;'85100';23;1;'G1020';'1002';      14000.00;      15000.00;      15154.95
'1.85100.400200';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'85100';23;3;'G1020';'1002';      13000.00;      15000.00;      13932.92
'1.85100.402100';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'85100';23;1;'G1020';'1002';        200.00;        200.00;          0.00
'1.85100.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'85100';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.85100.403000';HANDELSWAREN;AUSGABE;'85100';23;9;'G1020';'1002';       2100.00;       2000.00;       2958.89
'1.85100.409000';GERINGWERTIGE ERSATZTEILE;AUSGABE;'85100';23;1;'G1020';'1002';       1200.00;       1000.00;        599.50
'1.85100.420000';PFLANZLICHE ROHSTOFFE;AUSGABE;'85100';23;1;'G1020';'1002';       2800.00;       3000.00;       2250.24
'1.85100.423100';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'85100';23;1;'G1020';'1002';     195500.00;     183000.00;     197928.88
'1.85100.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'85100';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.85100.424000';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'85100';23;1;'G1020';'1002';       1000.00;       1000.00;          0.00
'1.85100.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'85100';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.85100.425000';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'85100';23;1;'G1020';'1002';       2000.00;       2000.00;       1520.76
'1.85100.428000';FERTIG BEZOGENE TEILE;AUSGABE;'85100';23;1;'G1020';'1002';       5000.00;       5000.00;       8110.00
'1.85100.428550';FERTIG BEZOGENE TEILE;AUSGABE;'85100';23;1;'12230';'0805';       1000.00;       1000.00;          0.00
'1.85100.451000';BRENNSTOFFE;AUSGABE;'85100';23;1;'12001';'0805';        500.00;        500.00;        257.86
'1.85100.451100';BRENNSTOFFE;AUSGABE;'85100';23;1;'G1020';'1002';        200.00;        200.00;          0.00
'1.85100.452000';TREIBSTOFFE WB;AUSGABE;'85100';23;1;'G1020';'1002';      90000.00;      80000.00;     110518.02
'1.85100.453000';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'85100';23;1;'G1020';'1002';      12500.00;      12000.00;      13806.80
'1.85100.454000';REINIGUNGSMITTEL;AUSGABE;'85100';23;1;'12202';'0805';          0.00;          0.00;       1320.34
'1.85100.454100';REINIGUNGSMITTEL;AUSGABE;'85100';23;1;'G1020';'1002';       2000.00;       2000.00;       2646.04
'1.85100.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'85100';23;1;'G1020';'1002';     392000.00;     422000.00;     337524.45
'1.85100.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'85100';23;1;'G1020';'1002';       3500.00;       4000.00;       4108.51
'1.85100.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'85100';23;1;'G1020';'1002';       7500.00;       6000.00;       5800.71
'1.85100.457000';DRUCKWERKE;AUSGABE;'85100';23;1;'G1020';'1002';       2400.00;       2000.00;        966.16
'1.85100.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'85100';23;1;'G1020';'1002';       1000.00;          0.00;       1891.23
'1.85100.457100';DRUCKWERKE;AUSGABE;'85100';23;1;'G1020';'1002';        500.00;       1000.00;          0.00
'1.85100.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'85100';23;1;'G1020';'1002';       3000.00;       4000.00;       4971.16
'1.85100.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'85100';23;1;'G1020';'1002';       2700.00;       3000.00;       2499.60
'1.85100.459100';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'85100';23;1;'G1020';'1002';       2700.00;       3000.00;       2600.58
'1.85100.480000';FREMDBEARBEITUNG (LOHNARBEIT);AUSGABE;'85100';23;1;'G1020';'1002';       2500.00;       5000.00;       2468.94
'1.85100.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'85100';20;0;'SN001';'1002';    1277100.00;    1207700.00;    1253499.14
'1.85100.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'85100';20;0;'SN001';'1002';      62600.00;      66900.00;      63766.15
'1.85100.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'85100';20;0;'SN001';'1002';    1127200.00;    1321800.00;    1111196.72
