Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2009 EUR;Voranschlag 2008 EUR;Rechnung 2007 EUR
'1.80110.428890';FERTIG BEZOGENE TEILE;AUSGABE;'80110';23;1;'G085W';'085W';       7000.00;       7000.00;       8274.92
'1.80110.451890';BRENNSTOFFE;AUSGABE;'80110';23;1;'G085W';'085W';        100.00;        100.00;         18.64
'1.80110.452890';TREIBSTOFFE;AUSGABE;'80110';23;1;'G085W';'085W';      11000.00;       1200.00;      10892.82
'1.80110.453890';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'80110';23;1;'G085W';'085W';       1500.00;       1500.00;       1744.13
'1.80110.454000';REINIGUNGSMITTEL;AUSGABE;'80110';23;1;'12202';'0805';          0.00;          0.00;        177.04
'1.80110.454890';REINIGUNGSMITTEL;AUSGABE;'80110';23;1;'G085W';'085W';        100.00;        100.00;        253.75
'1.80110.455890';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'80110';23;1;'G085W';'085W';        500.00;        500.00;        908.70
'1.80110.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'80110';23;1;'G085W';'085W';        500.00;        500.00;        172.11
'1.80110.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'80110';23;1;'G085W';'085W';        400.00;        400.00;        402.71
'1.80110.457000';DRUCKWERKE;AUSGABE;'80110';23;1;'G085W';'085W';        100.00;        100.00;        142.68
'1.80110.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'80110';23;1;'G085W';'085W';        100.00;        100.00;        975.09
'1.80110.457100';DRUCKWERKE;AUSGABE;'80110';23;1;'G085W';'085W';        200.00;        200.00;         89.58
'1.80110.457200';DRUCKWERKE;AUSGABE;'80110';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'80110';23;1;'G085W';'085W';        300.00;        300.00;        165.00
'1.80110.458890';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;       1315.13
'1.80110.459890';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'80110';23;1;'G085W';'085W';       8000.00;       9000.00;       9643.61
'1.80110.480890';FREMDBEARBEITUNG (LOHNARBEIT);AUSGABE;'80110';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'80110';20;0;'SN001';'085W';     112200.00;     123600.00;     100886.78
'1.80110.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'80110';20;0;'SN001';'085W';       4300.00;       4900.00;       4771.53
'1.80110.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'80110';20;0;'SN001';'085W';     585200.00;     541500.00;     537344.38
'1.80110.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'80110';20;0;'SN001';'085W';      18500.00;      35400.00;      34463.10
'1.80110.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'80110';20;0;'SN001';'085W';        100.00;          0.00;          0.00
'1.80110.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'80110';20;0;'SN001';'085W';     293300.00;     341600.00;     313181.74
'1.80110.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'80110';20;0;'SN001';'085W';       1800.00;       1900.00;       1897.82
'1.80110.522500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'80110';20;0;'G085W';'085W';        500.00;        700.00;        501.08
'1.80110.523500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ARBE;AUSGABE;'80110';20;0;'G085W';'085W';       2500.00;       4000.00;       2762.32
'1.80110.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'80110';20;0;'SN001';'085W';       2600.00;       2500.00;       2424.00
'1.80110.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'80110';20;0;'G085W';'085W';       2500.00;       2500.00;       2609.28
'1.80110.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'80110';20;0;'SN001';'085W';       6400.00;       5700.00;       5574.00
'1.80110.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'80110';20;0;'G085W';'085W';       1000.00;       1000.00;       1277.97
'1.80110.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;        100.00;         75.00
'1.80110.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'80110';20;0;'SN001';'085W';      71500.00;      68400.00;      66623.20
'1.80110.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'80110';20;0;'SN001';'085W';      16900.00;          0.00;          0.00
'1.80110.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80110';20;0;'SN001';'085W';     105300.00;      98200.00;      90159.24
'1.80110.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80110';20;0;'SN001';'085W';      25700.00;      23600.00;      23020.48
'1.80110.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80110';20;0;'G085W';'085W';        100.00;        100.00;        683.99
'1.80110.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'80110';20;0;'SN001';'085W';          0.00;       1800.00;       1746.00
'1.80110.600000';STROM;AUSGABE;'80110';24;1;'12001';'0805';       5000.00;       6000.00;       4117.89
'1.80110.601000';GAS;AUSGABE;'80110';24;1;'12001';'0805';      14000.00;      13000.00;      11286.80
'1.80110.602000';WASSER;AUSGABE;'80110';24;1;'12101';'0805';        500.00;        500.00;        443.61
'1.80110.613890';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'80110';24;3;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'80110';24;3;'12230';'0805';       4000.00;       1000.00;          0.00
'1.80110.614100';INSTANDH. VON GEBÄUDEN;AUSGABE;'80110';24;3;'G085W';'085W';        500.00;        500.00;         84.25
'1.80110.614200';INSTANDH. VON GEBÄUDEN SCHADENSLIQUIDIERUNGEN;AUSGABE;'80110';24;3;'G085W';'085W';      70000.00;      70000.00;      73168.60
'1.80110.614890';INSTANDH. VON GEBÄUDEN;AUSGABE;'80110';24;3;'G085W';'085W';       1000.00;       1000.00;       4099.44
'1.80110.616890';INSTANDH. VON MASCHINEN U. MASCHINELLEN ANLAGEN;AUSGABE;'80110';24;3;'G085W';'085W';       2000.00;       2000.00;       1836.30
'1.80110.617890';INSTANDH. VON FAHRZEUGEN;AUSGABE;'80110';24;3;'G085W';'085W';      10000.00;      10000.00;       9077.42
'1.80110.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'80110';24;3;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.618009';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'80110';24;3;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.618010';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'80110';24;3;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'80110';24;2;'12230';'0805';       1000.00;          0.00;          0.00
'1.80110.618890';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'80110';24;3;'G085W';'085W';       2000.00;       2000.00;       2764.78
'1.80110.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'80110';24;8;'G085W';'085W';        100.00;        100.00;        149.90
'1.80110.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'80110';24;9;'G085W';'085W';       6000.00;       6000.00;          0.00
'1.80110.620890';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'80110';24;9;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'80110';24;1;'G085W';'085W';       1000.00;       1000.00;        105.76
'1.80110.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'80110';24;1;'G085W';'085W';       2500.00;       2500.00;       1907.02
'1.80110.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'80110';24;1;'GMDI0';'MDIM';          0.00;       2000.00;       2016.00
'1.80110.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'80110';25;8;'SN021';'SN21';       1500.00;       1600.00;       1801.09
'1.80110.670000';VERSICHERUNGEN;AUSGABE;'80110';24;8;'12101';'0805';      14000.00;      12000.00;      11642.59
'1.80110.690890';SCHADENSFÄLLE;AUSGABE;'80110';24;9;'G085W';'085W';        500.00;        500.00;          0.00
'1.80110.700000';MIETZINSE;AUSGABE;'80110';24;8;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.700100';MIETZINSE;AUSGABE;'80110';24;8;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.700200';MIETZINSE;AUSGABE;'80110';24;8;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.700300';MIETZINSE KOPIERER;AUSGABE;'80110';24;8;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.700400';MIETZINSE A8/5-MIETEN;AUSGABE;'80110';24;8;'12101';'0805';       1500.00;       1600.00;       1552.92
'1.80110.700500';MIETZINSE GBG-MIETEN;AUSGABE;'80110';24;8;'12020';'0805';      55000.00;      50000.00;      48835.56
'1.80110.700890';MIETZINSE;AUSGABE;'80110';24;8;'G085W';'085W';       1000.00;       1500.00;       2093.28
'1.80110.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'80110';24;8;'12101';'0805';       1200.00;       1200.00;       1129.54
'1.80110.710100';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'80110';24;8;'G085W';'085W';        100.00;        100.00;         13.00
'1.80110.710890';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'80110';24;8;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'80110';24;9;'G085W';'085W';        400.00;        400.00;       1097.19
'1.80110.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80110';24;9;'12101';'0805';        800.00;        800.00;        744.15
'1.80110.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80110';24;9;'G085W';'085W';        100.00;        100.00;          0.00
'1.80110.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80110';24;9;'G085W';'085W';          0.00;          0.00;        159.00
'1.80110.728890';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80110';24;9;'G085W';'085W';       4500.00;       4500.00;       4395.35
'1.80120.400100';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'80120';23;1;'12228';'0805';          0.00;          0.00;       3455.56
'1.80120.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'80120';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.80120.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'80120';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.80120.454000';REINIGUNGSMITTEL;AUSGABE;'80120';23;1;'12202';'0805';          0.00;          0.00;        268.91
'1.80120.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'80120';23;1;'G0850';'0805';       1000.00;       1000.00;          0.00
'1.80120.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'80120';20;0;'SN001';'0805';     816300.00;     947500.00;     903074.70
'1.80120.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'80120';20;0;'SN001';'0805';       3600.00;       2700.00;       2601.60
'1.80120.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;      17500.00;      17007.11
'1.80120.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;        300.00;        308.40
'1.80120.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'80120';20;0;'SN001';'0805';    2153900.00;    2031700.00;    1956368.49
'1.80120.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'80120';20;0;'SN001';'0805';       3900.00;       4500.00;       4356.20
'1.80120.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'80120';20;0;'SN001';'0805';     111200.00;      93000.00;      90518.10
'1.80120.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'80120';20;0;'G0850';'0805';       1000.00;       1000.00;        885.24
'1.80120.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'80120';20;0;'SN001';'0805';      38100.00;      23100.00;      22523.90
'1.80120.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'80120';20;0;'G0850';'0805';      16800.00;      19400.00;      18871.28
'1.80120.566000';ZUWENDUNGEN AUS ANLASS VON DIENSTJUBILÄEN;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;       3700.00;       3594.40
'1.80120.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'80120';20;0;'SN001';'0805';        200.00;        100.00;         75.00
'1.80120.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'80120';20;0;'SN001';'0805';      75900.00;      77200.00;      75187.94
'1.80120.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'80120';20;0;'SN001';'0805';      45100.00;        700.00;        667.35
'1.80120.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80120';20;0;'SN001';'0805';     451700.00;     451100.00;     439195.70
'1.80120.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80120';20;0;'SN001';'0805';      48200.00;      48200.00;      46931.43
'1.80120.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'80120';20;0;'SN001';'0805';       2600.00;       2600.00;       2540.00
'1.80120.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'80120';24;3;'12230';'0805';       4000.00;       1000.00;          0.00
'1.80120.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'80120';24;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.80120.670000';VERSICHERUNGEN;AUSGABE;'80120';24;8;'12101';'0805';        100.00;       2700.00;       2710.38
'1.80120.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'80120';24;9;'G0850';'0805';       3000.00;       3000.00;          0.00
'1.81200.042550';AMTSAUSSTATTUNG;AUSGABE;'81200';41;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.81200.043550';BETRIEBSAUSSTATTUNG;AUSGABE;'81200';41;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.81200.043890';BETRIEBSAUSSTATTUNG;AUSGABE;'81200';41;3;'G085W';'085W';        100.00;        100.00;          0.00
'1.81200.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'81200';65;8;'SN021';'SN21';      60200.00;      58800.00;      57437.16
'1.81200.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'81200';23;1;'20301';'0805';          0.00;          0.00;         37.81
'1.81200.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'81200';23;3;'12230';'0805';       1000.00;          0.00;       2767.02
'1.81200.400890';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'81200';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.81200.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'81200';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.81200.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'81200';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.81200.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'81200';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.81200.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'81200';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.81200.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'81200';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.81200.428550';FERTIG BEZOGENE TEILE;AUSGABE;'81200';23;1;'12228';'0805';        900.00;        900.00;       3539.10
'1.81200.428890';FERTIG BEZOGENE TEILE;AUSGABE;'81200';23;1;'G085W';'085W';        100.00;        100.00;         31.83
'1.81200.451000';BRENNSTOFFE;AUSGABE;'81200';23;1;'12001';'0805';        200.00;        100.00;         73.85
'1.81200.454000';REINIGUNGSMITTEL;AUSGABE;'81200';23;1;'12202';'0805';          0.00;          0.00;      17264.72
'1.81200.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'81200';23;1;'12230';'0805';       1000.00;          0.00;          5.57
'1.81200.459890';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'81200';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.81200.480890';FREMDBEARBEITUNG (LOHNARBEIT);AUSGABE;'81200';23;1;'G085W';'085W';        100.00;        100.00;        103.50
'1.81200.600000';STROM;AUSGABE;'81200';24;1;'12001';'0805';      40000.00;      20000.00;      15828.18
'1.81200.601000';GAS;AUSGABE;'81200';24;1;'12001';'0805';       1500.00;       2000.00;       1693.80
'1.81200.602000';WASSER;AUSGABE;'81200';24;1;'12101';'0805';      20000.00;      20000.00;      19816.02
'1.81200.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'81200';24;3;'12230';'0805';       4000.00;     100000.00;      34840.84
'1.81200.614890';INSTANDH. VON GEBÄUDEN;AUSGABE;'81200';24;3;'G085W';'085W';        100.00;        100.00;          0.00
'1.81200.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'81200';24;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.81200.619550';INSTANDH. VON SONDERANLAGEN;AUSGABE;'81200';24;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.81200.620890';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'81200';24;9;'G085W';'085W';        100.00;        100.00;          0.00
'1.81200.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'81200';24;1;'12230';'0805';       1000.00;          0.00;        714.46
'1.81200.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'81200';25;8;'SN021';'SN21';      28800.00;      31300.00;      33291.44
'1.81200.670000';VERSICHERUNGEN;AUSGABE;'81200';24;8;'12101';'0805';       3000.00;       3700.00;       3694.44
'1.81200.700000';MIETZINSE;AUSGABE;'81200';24;8;'12101';'0805';        300.00;        300.00;        287.61
'1.81200.700890';MIETZINSE;AUSGABE;'81200';24;9;'G085W';'085W';        100.00;        100.00;          0.00
'1.81200.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'81200';24;8;'12101';'0805';      40000.00;      33200.00;      33213.18
'1.81200.710050';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'81200';24;8;'SN028';'SN28';          0.00;          0.00;       2300.00
'1.81200.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'81200';24;8;'12101';'0805';      15000.00;      16000.00;      15885.23
'1.81200.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN REINIGUNG;AUSGABE;'81200';24;9;'';'0805';     350000.00;     380000.00;     318616.06
'1.81300.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN WB;AUSGABE;'81300';24;8;'WB008';'0800';   21409600.00;   21641600.00;   22504343.40
'1.81500.042000';AMTSAUSSTATTUNG;AUSGABE;'81500';41;3;'G1050';'1005';        500.00;        500.00;        523.80
'1.81500.042990';AMTSAUSSTATTUNG;AUSGABE;'81500';41;3;'GMDI0';'MDIM';          0.00;          0.00;       1047.67
'1.81500.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'81500';65;8;'SN021';'SN21';     463100.00;     446800.00;     492937.67
'1.81500.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'81500';23;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.81500.400400';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'81500';23;1;'G1050';'1005';       1500.00;       1500.00;       1703.53
'1.81500.400500';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'81500';23;1;'G1050';'1005';        500.00;        500.00;       2535.46
'1.81500.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'81500';23;3;'GMDI0';'MDIM';          0.00;          0.00;       1056.38
'1.81500.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'81500';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.81500.403000';HANDELSWAREN;AUSGABE;'81500';23;9;'G1050';'1005';       8700.00;       8700.00;       2104.80
'1.81500.403200';HANDELSWAREN;AUSGABE;'81500';23;9;'G1050';'1005';        100.00;        100.00;         45.60
'1.81500.420100';PFLANZLICHE ROHSTOFFE AUSGLEICHSABGABE BAUMSCHUTZVERORDNUNG;AUSGABE;'81500';23;1;'G1050';'1005';       8000.00;       8000.00;          0.00
'1.81500.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'81500';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.81500.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'81500';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.81500.428550';FERTIG BEZOGENE TEILE;AUSGABE;'81500';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.81500.456100';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'81500';23;1;'G1050';'1005';        700.00;        700.00;        659.71
'1.81500.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'81500';23;1;'G1050';'1005';       2000.00;       2000.00;       1944.31
'1.81500.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'81500';23;1;'G1050';'1005';       1000.00;        300.00;        234.94
'1.81500.457200';DRUCKWERKE;AUSGABE;'81500';23;1;'G1050';'1005';        600.00;        600.00;        587.56
'1.81500.457300';DRUCKWERKE;AUSGABE;'81500';23;1;'G1050';'1005';       1800.00;       2500.00;       2521.23
'1.81500.458100';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'81500';23;1;'G1050';'1005';        100.00;        100.00;        128.00
'1.81500.459200';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'81500';23;1;'G1050';'1005';        300.00;        300.00;        229.29
'1.81500.459300';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'81500';23;1;'G1050';'1005';          0.00;          0.00;         29.47
'1.81500.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'81500';20;0;'SN001';'1005';     501700.00;     372400.00;     382125.72
'1.81500.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'81500';20;0;'SN001';'1005';       7900.00;       7900.00;       7730.92
'1.81500.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'81500';20;0;'SN001';'1005';          0.00;      40200.00;      39101.30
'1.81500.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'81500';20;0;'SN001';'1005';     238600.00;     137800.00;     153170.51
'1.81500.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'81500';20;0;'SN001';'1005';      17500.00;      15800.00;      15414.97
'1.81500.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'81500';20;0;'SN001';'1005';          0.00;      70100.00;      68265.66
'1.81500.522100';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'81500';20;0;'G1050';'1005';        700.00;        700.00;        620.41
'1.81500.522500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'81500';20;0;'G1050';'1005';          0.00;          0.00;        501.08
'1.81500.560000';REISEGEBÜHREN;AUSGABE;'81500';20;0;'G1050';'1005';       1500.00;       1000.00;        833.18
'1.81500.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'81500';20;0;'SN001';'1005';       9800.00;      15700.00;      15276.40
'1.81500.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'81500';20;0;'G1050';'1005';       5500.00;       5500.00;       5208.84
'1.81500.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'81500';20;0;'SN001';'1005';       5200.00;       4800.00;       4635.10
'1.81500.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'81500';20;0;'SN001';'1005';       1800.00;       1900.00;       1817.60
'1.81500.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'81500';20;0;'SN001';'1005';      31000.00;      31700.00;      30887.66
'1.81500.580900';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'81500';20;0;'G1050';'1005';          0.00;          0.00;         22.54
'1.81500.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'81500';20;0;'SN001';'1005';      61800.00;      59900.00;      64854.47
'1.81500.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'81500';20;0;'SN001';'1005';      15400.00;      15100.00;      15000.02
'1.81500.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'81500';20;0;'G1050';'1005';          0.00;          0.00;        105.88
'1.81500.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'81500';20;0;'SN001';'1005';        300.00;        300.00;        296.00
'1.81500.600000';STROM;AUSGABE;'81500';24;1;'12001';'0805';       2000.00;       1000.00;        785.40
'1.81500.601000';GAS;AUSGABE;'81500';24;1;'12001';'0805';       2000.00;       3000.00;       2178.80
