Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2012 EUR;Voranschlag 2011 EUR;Rechnung 2010 EUR
'1.80100.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'80100';65;8;'SN021';'SN21';       5400.00;       5100.00;      13406.42
'1.80100.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;       3625.35
'1.80100.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'80100';23;3;'12230';'0804';          0.00;          0.00;        343.59
'1.80100.400770';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS LAGERENTNAHME GPS;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;         19.81
'1.80100.403000';HANDELSWAREN;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;       7295.28
'1.80100.428550';FERTIG BEZOGENE TEILE;AUSGABE;'80100';23;1;'12230';'0804';          0.00;          0.00;        203.95
'1.80100.452000';TREIBSTOFFE;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;        464.26
'1.80100.454770';REINIGUNGSMITTEL LAGERENTNAHME GPS;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;        432.23
'1.80100.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;          7.68
'1.80100.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;       3995.09
'1.80100.456770';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL LAGERENTNAHME GPS;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;        875.93
'1.80100.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;        522.74
'1.80100.457000';DRUCKWERKE;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;       1396.35
'1.80100.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;        570.62
'1.80100.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;        371.16
'1.80100.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'80100';23;1;'12230';'0804';          0.00;          0.00;          0.65
'1.80100.459770';SONSTIGE VERBRAUCHSGÜTER LAGERENTNAHME GPS;AUSGABE;'80100';23;1;'G0850';'0805';          0.00;          0.00;          2.77
'1.80100.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;     684721.12
'1.80100.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;      54713.54
'1.80100.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;      60552.45
'1.80100.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;       1748.60
'1.80100.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;      61217.37
'1.80100.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;      27158.99
'1.80100.522500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'80100';20;0;'G0850';'0805';          0.00;          0.00;       1612.83
'1.80100.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;       7411.20
'1.80100.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'80100';20;0;'G0850';'0805';          0.00;          0.00;      12537.00
'1.80100.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;       8689.20
'1.80100.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'80100';20;0;'G0850';'0805';          0.00;          0.00;       2661.33
'1.80100.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;       6078.60
'1.80100.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;      34743.49
'1.80100.580900';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'80100';20;0;'G0850';'0805';          0.00;          0.00;         72.59
'1.80100.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;      50617.90
'1.80100.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;      24172.69
'1.80100.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80100';20;0;'G0850';'0805';          0.00;          0.00;        342.08
'1.80100.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'80100';20;0;'SN001';'0805';          0.00;          0.00;        391.00
'1.80100.600000';STROM;AUSGABE;'80100';24;1;'12001';'0804';          0.00;          0.00;       7748.60
'1.80100.601000';GAS;AUSGABE;'80100';24;1;'12001';'0804';          0.00;          0.00;       2600.94
'1.80100.602000';WASSER;AUSGABE;'80100';24;1;'12101';'0804';          0.00;          0.00;        418.50
'1.80100.603000';WÄRME;AUSGABE;'80100';24;1;'12001';'0804';          0.00;          0.00;       9708.80
'1.80100.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'80100';24;3;'12230';'0804';          0.00;          0.00;       1081.68
'1.80100.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'80100';24;3;'G0850';'0805';          0.00;          0.00;        329.06
'1.80100.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'80100';24;3;'12230';'0804';          0.00;          0.00;      31370.98
'1.80100.614509';INSTANDH. VON GEBÄUDEN;AUSGABE;'80100';24;3;'12230';'0804';          0.00;          0.00;       8054.86
'1.80100.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'80100';24;3;'G0850';'0805';          0.00;          0.00;        389.29
'1.80100.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'80100';24;1;'G0850';'0805';          0.00;          0.00;         25.43
'1.80100.618009';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'80100';24;3;'G0850';'0805';          0.00;          0.00;         85.89
'1.80100.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'80100';24;2;'12230';'0804';          0.00;          0.00;         11.84
'1.80100.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'80100';24;8;'G0850';'0805';          0.00;          0.00;       4445.66
'1.80100.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'80100';24;2;'12228';'0805';          0.00;          0.00;        776.72
'1.80100.630000';POSTDIENSTE;AUSGABE;'80100';24;1;'MD002';'MDPA';          0.00;          0.00;       1369.80
'1.80100.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'80100';24;1;'G0850';'0805';          0.00;          0.00;        852.54
'1.80100.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'80100';24;1;'G0850';'0805';          0.00;          0.00;       2924.44
'1.80100.631210';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'80100';24;8;'12101';'0805';          0.00;          0.00;        535.07
'1.80100.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'80100';24;1;'GMDI0';'MDIM';          0.00;          0.00;       5123.00
'1.80100.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'80100';25;8;'SN021';'SN21';        600.00;       1300.00;       1716.52
'1.80100.670000';VERSICHERUNGEN;AUSGABE;'80100';24;8;'12101';'0804';          0.00;          0.00;       2291.04
'1.80100.700000';MIETZINSE;AUSGABE;'80100';24;8;'12101';'0804';          0.00;          0.00;      33352.08
'1.80100.700200';MIETZINSE LEASINGRATEN;AUSGABE;'80100';24;8;'08107';'0800';      11100.00;      11300.00;      11139.65
'1.80100.700800';MIETZINSE CITY BACKBONE;AUSGABE;'80100';24;8;'12230';'0804';          0.00;          0.00;         15.50
'1.80100.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'80100';24;8;'12101';'0804';          0.00;          0.00;       3318.67
'1.80100.710050';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'80100';24;8;'SN028';'SN28';          0.00;          0.00;       1365.02
'1.80100.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'80100';24;9;'G0850';'0805';          0.00;          0.00;       2502.05
'1.80100.723100';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'80100';24;8;'G0850';'0805';          0.00;          0.00;        123.50
'1.80100.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80100';24;8;'12101';'0804';          0.00;          0.00;      11985.78
'1.80100.728120';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80100';24;3;'12230';'0804';          0.00;          0.00;        199.38
'1.80100.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'80100';24;9;'G0850';'0805';          0.00;          0.00;       7433.67
'1.80100.728890';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80100';24;9;'G085W';'085W';          0.00;          0.00;         71.06
'1.80100.728980';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80100';24;9;'G0850';'0805';          0.00;          0.00;       7515.28
'1.80110.043890';BETRIEBSAUSSTATTUNG;AUSGABE;'80110';41;3;'G085W';'085W';          0.00;          0.00;       4811.49
'1.80110.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'80110';65;8;'SN021';'SN21';       5000.00;       4700.00;       4506.42
'1.80110.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'80110';23;1;'12230';'0804';          0.00;          0.00;         97.12
'1.80110.400100';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS DIENSTKLEIDER;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;         91.26
'1.80110.400890';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;      12398.94
'1.80110.409890';GERINGWERTIGE ERSATZTEILE;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;        487.92
'1.80110.420890';PFLANZLICHE ROHSTOFFE;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;       1606.48
'1.80110.423100';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE WOHNHAUSVERWALTUNG;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;      11711.13
'1.80110.423200';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;        185.05
'1.80110.423300';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;       7753.90
'1.80110.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;       4315.50
'1.80110.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;      19952.47
'1.80110.428890';FERTIG BEZOGENE TEILE;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;      11499.32
'1.80110.451890';BRENNSTOFFE;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;         93.58
'1.80110.452890';TREIBSTOFFE;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;      12038.03
'1.80110.453890';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;       1537.80
'1.80110.454000';REINIGUNGSMITTEL;AUSGABE;'80110';23;1;'12202';'0805';          0.00;          0.00;        389.49
'1.80110.454890';REINIGUNGSMITTEL;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;       1702.99
'1.80110.455890';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;        462.83
'1.80110.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;        196.92
'1.80110.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;         50.43
'1.80110.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;         85.28
'1.80110.459890';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'80110';23;1;'G085W';'085W';          0.00;          0.00;       9593.30
'1.80110.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;     115612.00
'1.80110.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;       4060.00
'1.80110.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;     587086.11
'1.80110.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;      37273.96
'1.80110.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;      78099.79
'1.80110.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;       2192.40
'1.80110.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;     201530.89
'1.80110.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;       2231.95
'1.80110.523500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ARBE;AUSGABE;'80110';20;0;'G085W';'085W';          0.00;          0.00;       9385.52
'1.80110.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;       2604.00
'1.80110.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'80110';20;0;'G085W';'085W';          0.00;          0.00;       3122.07
'1.80110.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;       7928.40
'1.80110.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'80110';20;0;'G085W';'085W';          0.00;          0.00;       1770.01
'1.80110.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;      62020.00
'1.80110.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;      42775.45
'1.80110.580900';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'80110';20;0;'G085W';'085W';          0.00;          0.00;        422.35
'1.80110.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;      93836.99
'1.80110.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;      25560.96
'1.80110.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80110';20;0;'G085W';'085W';          0.00;          0.00;       1978.32
'1.80110.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'80110';20;0;'SN001';'085W';          0.00;          0.00;       2070.50
'1.80110.600000';STROM;AUSGABE;'80110';24;1;'12001';'0804';          0.00;          0.00;       4150.74
'1.80110.601000';GAS;AUSGABE;'80110';24;1;'12001';'0804';          0.00;          0.00;       9672.54
'1.80110.602000';WASSER;AUSGABE;'80110';24;1;'12101';'0804';          0.00;          0.00;        405.15
'1.80110.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'80110';24;3;'12230';'0804';          0.00;          0.00;        302.78
'1.80110.614200';INSTANDH. VON GEBÄUDEN SCHADENSLIQUIDIERUNGEN;AUSGABE;'80110';24;3;'G085W';'085W';          0.00;          0.00;      23646.90
'1.80110.614890';INSTANDH. VON GEBÄUDEN;AUSGABE;'80110';24;3;'G085W';'085W';          0.00;          0.00;        826.48
'1.80110.616890';INSTANDH. VON MASCHINEN U. MASCHINELLEN ANLAGEN;AUSGABE;'80110';24;3;'G085W';'085W';          0.00;          0.00;       1489.85
'1.80110.617890';INSTANDH. VON FAHRZEUGEN;AUSGABE;'80110';24;3;'G085W';'085W';          0.00;          0.00;      14022.55
'1.80110.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'80110';24;3;'G085W';'085W';          0.00;          0.00;         61.21
'1.80110.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'80110';24;2;'12230';'0804';          0.00;          0.00;        251.39
'1.80110.618890';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'80110';24;3;'G085W';'085W';          0.00;          0.00;       2744.46
'1.80110.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'80110';24;8;'G085W';'085W';          0.00;          0.00;        127.50
'1.80110.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'80110';24;9;'G085W';'085W';          0.00;          0.00;      10641.76
'1.80110.630890';POSTDIENSTE;AUSGABE;'80110';24;8;'G085W';'085W';          0.00;          0.00;         14.41
'1.80110.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'80110';24;1;'G085W';'085W';          0.00;          0.00;        120.03
'1.80110.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'80110';24;1;'G085W';'085W';          0.00;          0.00;       1658.53
'1.80110.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'80110';24;1;'GMDI0';'MDIM';          0.00;          0.00;       1612.80
'1.80110.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'80110';25;8;'SN021';'SN21';        400.00;       1100.00;       1301.27
'1.80110.670000';VERSICHERUNGEN;AUSGABE;'80110';24;8;'12101';'0804';          0.00;          0.00;      14632.87
'1.80110.690890';SCHADENSFÄLLE;AUSGABE;'80110';24;9;'G085W';'085W';          0.00;          0.00;         87.00
'1.80110.700000';MIETZINSE;AUSGABE;'80110';24;8;'G085W';'085W';          0.00;          0.00;        888.00
'1.80110.700500';MIETZINSE GBG-MIETEN;AUSGABE;'80110';24;8;'12020';'0804';          0.00;      40000.00;      36988.44
'1.80110.700505';MIETZINSE GBG-MIETEN;AUSGABE;'80110';24;8;'12020';'0804';      39200.00;          0.00;          0.00
'1.80110.700890';MIETZINSE;AUSGABE;'80110';24;8;'G085W';'085W';          0.00;          0.00;        277.76
'1.80110.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'80110';24;8;'12101';'0804';          0.00;          0.00;       2532.05
'1.80110.710890';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'80110';24;8;'G085W';'085W';          0.00;          0.00;        114.34
'1.80110.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'80110';24;9;'G085W';'085W';          0.00;          0.00;       1139.90
'1.80110.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80110';24;9;'12101';'0804';          0.00;          0.00;        849.92
'1.80110.728890';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80110';24;9;'G085W';'085W';          0.00;          0.00;       5137.87
'1.80110.728980';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'80110';24;9;'G085W';'085W';          0.00;          0.00;       3319.18
'1.80120.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;     763324.34
'1.80120.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;       4932.96
'1.80120.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;      63701.85
'1.80120.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;        435.52
'1.80120.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;    1751537.41
'1.80120.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;       1650.90
'1.80120.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;     113916.95
'1.80120.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'80120';20;0;'G0850';'0805';          0.00;          0.00;       3368.26
'1.80120.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;      35103.60
'1.80120.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'80120';20;0;'G0850';'0805';          0.00;          0.00;      11857.32
'1.80120.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;         75.00
'1.80120.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;      62831.95
'1.80120.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;     112904.02
'1.80120.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;     433815.69
'1.80120.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;      47278.91
'1.80120.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'80120';20;0;'SN001';'0805';          0.00;          0.00;       3123.00
'1.80120.670000';VERSICHERUNGEN;AUSGABE;'80120';24;8;'12101';'0804';          0.00;        100.00;       2871.32
'1.81200.010006';GEBÄUDE GBG;AUSGABE;'81200';40;9;'12230';'0804';     160000.00;          0.00;          0.00
'1.81200.042550';AMTSAUSSTATTUNG;AUSGABE;'81200';41;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.81200.043550';BETRIEBSAUSSTATTUNG;AUSGABE;'81200';41;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.81200.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'81200';65;8;'SN021';'SN21';      66600.00;      63300.00;      61724.28
'1.81200.400009';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'81200';23;3;'12230';'0804';          0.00;          0.00;       1045.17
'1.81200.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'81200';23;3;'12230';'0804';          0.00;       1000.00;       1026.08
'1.81200.428550';FERTIG BEZOGENE TEILE;AUSGABE;'81200';23;1;'12228';'0805';          0.00;          0.00;        865.63
'1.81200.451000';BRENNSTOFFE;AUSGABE;'81200';23;1;'12001';'0804';          0.00;        200.00;        216.18
'1.81200.451005';BRENNSTOFFE;AUSGABE;'81200';23;1;'12001';'0804';        200.00;          0.00;          0.00
'1.81200.454000';REINIGUNGSMITTEL;AUSGABE;'81200';23;1;'12202';'0805';          0.00;          0.00;      38632.72
'1.81200.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'81200';23;1;'12230';'0804';          0.00;       1000.00;        508.42
'1.81200.600000';STROM;AUSGABE;'81200';24;1;'12001';'0804';          0.00;      30400.00;      25515.85
'1.81200.600005';STROM;AUSGABE;'81200';24;1;'12001';'0804';      30000.00;          0.00;          0.00
'1.81200.601000';GAS;AUSGABE;'81200';24;1;'12001';'0804';          0.00;       1400.00;        789.03
'1.81200.601005';GAS;AUSGABE;'81200';24;1;'12001';'0804';       1000.00;          0.00;          0.00
'1.81200.602000';WASSER;AUSGABE;'81200';24;1;'12101';'0804';          0.00;      19000.00;      13111.13
'1.81200.602005';WASSER;AUSGABE;'81200';24;1;'12101';'0804';      20000.00;          0.00;          0.00
'1.81200.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'81200';24;3;'12230';'0804';       3800.00;       3800.00;      98321.81
'1.81200.614009';INSTANDH. VON GEBÄUDEN A8/5W;AUSGABE;'81200';24;3;'12230';'0804';          0.00;          0.00;      28948.82
'1.81200.618009';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'81200';24;3;'12230';'0804';          0.00;          0.00;        156.19
'1.81200.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'81200';24;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.81200.619550';INSTANDH. VON SONDERANLAGEN;AUSGABE;'81200';24;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.81200.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'81200';24;1;'12230';'0804';       1000.00;       1000.00;        118.81
'1.81200.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'81200';25;8;'SN021';'SN21';      11700.00;      18900.00;      21287.86
'1.81200.670000';VERSICHERUNGEN;AUSGABE;'81200';24;8;'12101';'0804';          0.00;       2900.00;       2817.10
'1.81200.670005';VERSICHERUNGEN;AUSGABE;'81200';24;8;'12101';'0804';       5000.00;          0.00;          0.00
'1.81200.700000';MIETZINSE;AUSGABE;'81200';24;8;'12101';'0804';          0.00;        300.00;        292.34
'1.81200.700500';MIETZINSE GBG-MIETEN;AUSGABE;'81200';24;8;'12020';'0804';          0.00;       1000.00;       2752.57
